掉落id,掉落类型,分组,道具ID,是否绑定,道具数量,掉落概率
10044,1,1,45004040,0,1,15
10044,1,1,16004040,0,1,15
10044,1,1,26004040,0,1,15
10044,1,1,36004040,0,1,15
10044,1,1,46004040,0,1,15
10044,1,1,17004040,0,1,15
10044,1,1,27004040,0,1,15
10044,1,1,37004040,0,1,15
10044,1,1,47004040,0,1,15
10044,1,1,18004040,0,1,15
10044,1,1,28004040,0,1,15
10044,1,1,38004040,0,1,15
10044,1,1,48004040,0,1,15
10044,1,1,19004040,0,1,15
10044,1,1,29004040,0,1,15
10044,1,1,39004040,0,1,15
10044,1,1,49004040,0,1,15
10044,1,1,12004540,0,1,15
10044,1,1,22004540,0,1,15
10044,1,1,32004540,0,1,15
10044,1,1,42004540,0,1,15
10044,1,1,11004540,0,1,15
10044,1,1,21004540,0,1,15
10044,1,1,31004540,0,1,15
10044,1,1,41004540,0,1,15
10044,1,1,10004540,0,1,15
10044,1,1,20004540,0,1,15
10044,1,1,30004540,0,1,15
10044,1,1,40004540,0,1,15
10044,1,1,15004540,0,1,15
10044,1,1,25004540,0,1,15
10044,1,1,35004540,0,1,15
10044,1,1,45004540,0,1,15
10044,1,1,16004540,0,1,15
10044,1,1,26004540,0,1,15
10044,1,1,36004540,0,1,15
10044,1,1,46004540,0,1,15
10044,1,1,17004540,0,1,15
10044,1,1,27004540,0,1,15
10044,1,1,37004540,0,1,15
10044,1,1,47004540,0,1,15
10044,1,1,18004540,0,1,15
10044,1,1,28004540,0,1,15
10044,1,1,38004540,0,1,15
10044,1,1,48004540,0,1,15
10044,1,1,19004540,0,1,15
10044,1,1,29004540,0,1,15
10044,1,1,39004540,0,1,15
10044,1,1,49004540,0,1,15
10044,1,1,12005040,0,1,15
10044,1,1,22005040,0,1,15
10044,1,1,32005040,0,1,15
10044,1,1,42005040,0,1,15
10044,1,1,11005040,0,1,15
10044,1,1,21005040,0,1,15
10044,1,1,31005040,0,1,15
10044,1,1,41005040,0,1,15
10044,1,1,10005040,0,1,15
10044,1,1,20005040,0,1,15
10044,1,1,30005040,0,1,15
10044,1,1,40005040,0,1,15
10044,1,1,15005040,0,1,15
10044,1,1,25005040,0,1,15
10044,1,1,35005040,0,1,15
10044,1,1,45005040,0,1,15
10044,1,1,16005040,0,1,15
10044,1,1,26005040,0,1,15
10044,1,1,36005040,0,1,15
10044,1,1,46005040,0,1,15
10044,1,1,17005040,0,1,15
10044,1,1,27005040,0,1,15
10044,1,1,37005040,0,1,15
10044,1,1,47005040,0,1,15
10044,1,1,18005040,0,1,15
10044,1,1,28005040,0,1,15
10044,1,1,38005040,0,1,15
10044,1,1,48005040,0,1,15
10044,1,1,19005040,0,1,15
10044,1,1,29005040,0,1,15
10044,1,1,39005040,0,1,15
10044,1,1,49005040,0,1,15
10044,1,1,12104030,0,1,20
10044,1,1,22104030,0,1,20
10044,1,1,32104030,0,1,20
10044,1,1,42104030,0,1,20
10044,1,1,11104030,0,1,20
10044,1,1,21104030,0,1,20
10044,1,1,31104030,0,1,20
10044,1,1,41104030,0,1,20
10044,1,1,10104030,0,1,20
10044,1,1,20104030,0,1,20
10044,1,1,30104030,0,1,20
10044,1,1,40104030,0,1,20
10044,1,1,15104030,0,1,20
10044,1,1,25104030,0,1,20
10044,1,1,35104030,0,1,20
10044,1,1,45104030,0,1,20
10044,1,1,16104030,0,1,20
10044,1,1,26104030,0,1,20
10044,1,1,36104030,0,1,20
10044,1,1,46104030,0,1,20
10044,1,1,17104030,0,1,20
10044,1,1,27104030,0,1,20
10044,1,1,37104030,0,1,20
10044,1,1,47104030,0,1,20
10044,1,1,18104030,0,1,20
10044,1,1,28104030,0,1,20
10044,1,1,38104030,0,1,20
10044,1,1,48104030,0,1,20
10044,1,1,19104030,0,1,20
10044,1,1,29104030,0,1,20
10044,1,1,39104030,0,1,20
10044,1,1,49104030,0,1,20
10044,1,1,12104040,0,1,10
10044,1,1,22104040,0,1,10
10044,1,1,32104040,0,1,10
10044,1,1,42104040,0,1,10
10044,1,1,11104040,0,1,10
10044,1,1,21104040,0,1,10
10044,1,1,31104040,0,1,10
10044,1,1,41104040,0,1,10
10044,1,1,10104040,0,1,10
10044,1,1,20104040,0,1,10
10044,1,1,30104040,0,1,10
10044,1,1,40104040,0,1,10
10044,1,1,15104040,0,1,10
10044,1,1,25104040,0,1,10
10044,1,1,35104040,0,1,10
10044,1,1,45104040,0,1,10
10044,1,1,16104040,0,1,10
10044,1,1,26104040,0,1,10
10044,1,1,36104040,0,1,10
10044,1,1,46104040,0,1,10
10044,1,1,17104040,0,1,10
10044,1,1,27104040,0,1,10
10044,1,1,37104040,0,1,10
10044,1,1,47104040,0,1,10
10044,1,1,18104040,0,1,10
10044,1,1,28104040,0,1,10
10044,1,1,38104040,0,1,10
10044,1,1,48104040,0,1,10
10044,1,1,19104040,0,1,10
10044,1,1,29104040,0,1,10
10044,1,1,39104040,0,1,10
10044,1,1,49104040,0,1,10
10044,1,1,12304040,0,1,7
10044,1,1,22304040,0,1,7
10044,1,1,11304040,0,1,7
10044,1,1,21304040,0,1,7
10044,1,1,10304040,0,1,7
10044,1,1,20304040,0,1,7
10044,1,1,15304040,0,1,7
10044,1,1,25304040,0,1,7
10044,1,1,16304040,0,1,7
10044,1,1,26304040,0,1,7
10044,1,1,17304040,0,1,7
10044,1,1,27304040,0,1,7
10044,1,1,18304040,0,1,7
10044,1,1,28304040,0,1,7
10044,1,1,19304040,0,1,7
10044,1,1,29304040,0,1,7
10044,1,1,12404040,0,1,7
10044,1,1,22404040,0,1,7
10044,1,1,11404040,0,1,7
10044,1,1,21404040,0,1,7
10044,1,1,10404040,0,1,7
10044,1,1,20404040,0,1,7
10044,1,1,15404040,0,1,7
10044,1,1,25404040,0,1,7
10044,1,1,16404040,0,1,7
10044,1,1,26404040,0,1,7
10044,1,1,17404040,0,1,7
10044,1,1,27404040,0,1,7
10044,1,1,18404040,0,1,7
10044,1,1,28404040,0,1,7
10044,1,1,19404040,0,1,7
10044,1,1,29404040,0,1,7
10044,1,1,12204040,0,1,4
10044,1,1,22204040,0,1,4
10044,1,1,32204040,0,1,4
10044,1,1,42204040,0,1,4
10044,1,1,11204040,0,1,4
10044,1,1,21204040,0,1,4
10044,1,1,31204040,0,1,4
10044,1,1,41204040,0,1,4
10044,1,1,10204040,0,1,4
10044,1,1,20204040,0,1,4
10044,1,1,30204040,0,1,4
10044,1,1,40204040,0,1,4
10044,1,1,15204040,0,1,4
10044,1,1,25204040,0,1,4
10044,1,1,35204040,0,1,4
10044,1,1,45204040,0,1,4
10044,1,1,16204040,0,1,4
10044,1,1,26204040,0,1,4
10044,1,1,36204040,0,1,4
10044,1,1,46204040,0,1,4
10044,1,1,17204040,0,1,4
10044,1,1,27204040,0,1,4
10044,1,1,37204040,0,1,4
10044,1,1,47204040,0,1,4
10044,1,1,18204040,0,1,4
10044,1,1,28204040,0,1,4
10044,1,1,38204040,0,1,4
10044,1,1,48204040,0,1,4
10044,1,1,19204040,0,1,4
10044,1,1,29204040,0,1,4
10044,1,1,39204040,0,1,4
10044,1,1,49204040,0,1,4
10044,1,1,12104530,0,1,20
10044,1,1,22104530,0,1,20
10044,1,1,32104530,0,1,20
10044,1,1,42104530,0,1,20
10044,1,1,11104530,0,1,20
10044,1,1,21104530,0,1,20
10044,1,1,31104530,0,1,20
10044,1,1,41104530,0,1,20
10044,1,1,10104530,0,1,20
10044,1,1,20104530,0,1,20
10044,1,1,30104530,0,1,20
10044,1,1,40104530,0,1,20
10044,1,1,15104530,0,1,20
10044,1,1,25104530,0,1,20
10044,1,1,35104530,0,1,20
10044,1,1,45104530,0,1,20
10044,1,1,16104530,0,1,20
10044,1,1,26104530,0,1,20
10044,1,1,36104530,0,1,20
10044,1,1,46104530,0,1,20
10044,1,1,17104530,0,1,20
10044,1,1,27104530,0,1,20
10044,1,1,37104530,0,1,20
10044,1,1,47104530,0,1,20
10044,1,1,18104530,0,1,20
10044,1,1,28104530,0,1,20
10044,1,1,38104530,0,1,20
10044,1,1,48104530,0,1,20
10044,1,1,19104530,0,1,20
10044,1,1,29104530,0,1,20
10044,1,1,39104530,0,1,20
10044,1,1,49104530,0,1,20
10044,1,1,12104540,0,1,10
10044,1,1,22104540,0,1,10
10044,1,1,32104540,0,1,10
10044,1,1,42104540,0,1,10
10044,1,1,11104540,0,1,10
10044,1,1,21104540,0,1,10
10044,1,1,31104540,0,1,10
10044,1,1,41104540,0,1,10
10044,1,1,10104540,0,1,10
10044,1,1,20104540,0,1,10
10044,1,1,30104540,0,1,10
10044,1,1,40104540,0,1,10
10044,1,1,15104540,0,1,10
10044,1,1,25104540,0,1,10
10044,1,1,35104540,0,1,10
10044,1,1,45104540,0,1,10
10044,1,1,16104540,0,1,10
10044,1,1,26104540,0,1,10
10044,1,1,36104540,0,1,10
10044,1,1,46104540,0,1,10
10044,1,1,17104540,0,1,10
10044,1,1,27104540,0,1,10
10044,1,1,37104540,0,1,10
10044,1,1,47104540,0,1,10
10044,1,1,18104540,0,1,10
10044,1,1,28104540,0,1,10
10044,1,1,38104540,0,1,10
10044,1,1,48104540,0,1,10
10044,1,1,19104540,0,1,10
10044,1,1,29104540,0,1,10
10044,1,1,39104540,0,1,10
10044,1,1,49104540,0,1,10
10044,1,1,12105030,0,1,20
10044,1,1,22105030,0,1,20
10044,1,1,32105030,0,1,20
10044,1,1,42105030,0,1,20
10044,1,1,11105030,0,1,20
10044,1,1,21105030,0,1,20
10044,1,1,31105030,0,1,20
10044,1,1,41105030,0,1,20
10044,1,1,10105030,0,1,20
10044,1,1,20105030,0,1,20
10044,1,1,30105030,0,1,20
10044,1,1,40105030,0,1,20
10044,1,1,15105030,0,1,20
10044,1,1,25105030,0,1,20
10044,1,1,35105030,0,1,20
10044,1,1,45105030,0,1,20
10044,1,1,16105030,0,1,20
10044,1,1,26105030,0,1,20
10044,1,1,36105030,0,1,20
10044,1,1,46105030,0,1,20
10044,1,1,17105030,0,1,20
10044,1,1,27105030,0,1,20
10044,1,1,37105030,0,1,20
10044,1,1,47105030,0,1,20
10044,1,1,18105030,0,1,20
10044,1,1,28105030,0,1,20
10044,1,1,38105030,0,1,20
10044,1,1,48105030,0,1,20
10044,1,1,19105030,0,1,20
10044,1,1,29105030,0,1,20
10044,1,1,39105030,0,1,20
10044,1,1,49105030,0,1,20
10044,1,1,12105040,0,1,10
10044,1,1,22105040,0,1,10
10044,1,1,32105040,0,1,10
10044,1,1,42105040,0,1,10
10044,1,1,11105040,0,1,10
10044,1,1,21105040,0,1,10
10044,1,1,31105040,0,1,10
10044,1,1,41105040,0,1,10
10044,1,1,10105040,0,1,10
10044,1,1,20105040,0,1,10
10044,1,1,30105040,0,1,10
10044,1,1,40105040,0,1,10
10044,1,1,15105040,0,1,10
10044,1,1,25105040,0,1,10
10044,1,1,35105040,0,1,10
10044,1,1,45105040,0,1,10
10044,1,1,16105040,0,1,10
10044,1,1,26105040,0,1,10
10044,1,1,36105040,0,1,10
10044,1,1,46105040,0,1,10
10044,1,1,17105040,0,1,10
10044,1,1,27105040,0,1,10
10044,1,1,37105040,0,1,10
10044,1,1,47105040,0,1,10
10044,1,1,18105040,0,1,10
10044,1,1,28105040,0,1,10
10044,1,1,38105040,0,1,10
10044,1,1,48105040,0,1,10
10044,1,1,19105040,0,1,10
10044,1,1,29105040,0,1,10
10044,1,1,39105040,0,1,10
10044,1,1,49105040,0,1,10
10044,1,1,12305040,0,1,7
10044,1,1,22305040,0,1,7
10044,1,1,11305040,0,1,7
10044,1,1,21305040,0,1,7
10044,1,1,10305040,0,1,7
10044,1,1,20305040,0,1,7
10044,1,1,15305040,0,1,7
10044,1,1,25305040,0,1,7
10044,1,1,16305040,0,1,7
10044,1,1,26305040,0,1,7
10044,1,1,17305040,0,1,7
10044,1,1,27305040,0,1,7
10044,1,1,18305040,0,1,7
10044,1,1,28305040,0,1,7
10044,1,1,19305040,0,1,7
10044,1,1,29305040,0,1,7
10044,1,1,12405040,0,1,7
10044,1,1,22405040,0,1,7
10044,1,1,11405040,0,1,7
10044,1,1,21405040,0,1,7
10044,1,1,10405040,0,1,7
10044,1,1,20405040,0,1,7
10044,1,1,15405040,0,1,7
10044,1,1,25405040,0,1,7
10044,1,1,16405040,0,1,7
10044,1,1,26405040,0,1,7
10044,1,1,17405040,0,1,7
10044,1,1,27405040,0,1,7
10044,1,1,18405040,0,1,7
10044,1,1,28405040,0,1,7
10044,1,1,19405040,0,1,7
10044,1,1,29405040,0,1,7
10044,1,1,12205040,0,1,4
10044,1,1,22205040,0,1,4
10044,1,1,32205040,0,1,4
10044,1,1,42205040,0,1,4
10044,1,1,11205040,0,1,4
10044,1,1,21205040,0,1,4
10044,1,1,31205040,0,1,4
10044,1,1,41205040,0,1,4
10044,1,1,10205040,0,1,4
10044,1,1,20205040,0,1,4
10044,1,1,30205040,0,1,4
10044,1,1,40205040,0,1,4
10044,1,1,15205040,0,1,4
10044,1,1,25205040,0,1,4
10044,1,1,35205040,0,1,4
10044,1,1,45205040,0,1,4
10044,1,1,16205040,0,1,4
10044,1,1,26205040,0,1,4
10044,1,1,36205040,0,1,4
10044,1,1,46205040,0,1,4
10044,1,1,17205040,0,1,4
10044,1,1,27205040,0,1,4
10044,1,1,37205040,0,1,4
10044,1,1,47205040,0,1,4
10044,1,1,18205040,0,1,4
10044,1,1,28205040,0,1,4
10044,1,1,38205040,0,1,4
10044,1,1,48205040,0,1,4
10044,1,1,19205040,0,1,4
10044,1,1,29205040,0,1,4
10044,1,1,39205040,0,1,4
10044,1,1,49205040,0,1,4
10051,1,1,12005000,0,1,100
10051,1,1,22005000,0,1,100
10051,1,1,32005000,0,1,100
10051,1,1,42005000,0,1,100
10051,1,1,11005000,0,1,100
10051,1,1,21005000,0,1,100
10051,1,1,31005000,0,1,100
10051,1,1,41005000,0,1,100
10051,1,1,10005000,0,1,100
10051,1,1,20005000,0,1,100
10051,1,1,30005000,0,1,100
10051,1,1,40005000,0,1,100
10051,1,1,15005000,0,1,100
10051,1,1,25005000,0,1,100
10051,1,1,35005000,0,1,100
10051,1,1,45005000,0,1,100
10051,1,1,16005000,0,1,100
10051,1,1,26005000,0,1,100
10051,1,1,36005000,0,1,100
10051,1,1,46005000,0,1,100
10051,1,1,17005000,0,1,100
10051,1,1,27005000,0,1,100
10051,1,1,37005000,0,1,100
10051,1,1,47005000,0,1,100
10051,1,1,18005000,0,1,100
10051,1,1,28005000,0,1,100
10051,1,1,38005000,0,1,100
10051,1,1,48005000,0,1,100
10051,1,1,19005000,0,1,100
10051,1,1,29005000,0,1,100
10051,1,1,39005000,0,1,100
10051,1,1,49005000,0,1,100
10051,1,1,12005500,0,1,100
10051,1,1,22005500,0,1,100
10051,1,1,32005500,0,1,100
10051,1,1,42005500,0,1,100
10051,1,1,11005500,0,1,100
10051,1,1,21005500,0,1,100
10051,1,1,31005500,0,1,100
10051,1,1,41005500,0,1,100
10051,1,1,10005500,0,1,100
10051,1,1,20005500,0,1,100
10051,1,1,30005500,0,1,100
10051,1,1,40005500,0,1,100
10051,1,1,15005500,0,1,100
10051,1,1,25005500,0,1,100
10051,1,1,35005500,0,1,100
10051,1,1,45005500,0,1,100
10051,1,1,16005500,0,1,100
10051,1,1,26005500,0,1,100
10051,1,1,36005500,0,1,100
10051,1,1,46005500,0,1,100
10051,1,1,17005500,0,1,100
10051,1,1,27005500,0,1,100
10051,1,1,37005500,0,1,100
10051,1,1,47005500,0,1,100
10051,1,1,18005500,0,1,100
10051,1,1,28005500,0,1,100
10051,1,1,38005500,0,1,100
10051,1,1,48005500,0,1,100
10051,1,1,19005500,0,1,100
10051,1,1,29005500,0,1,100
10051,1,1,39005500,0,1,100
10051,1,1,49005500,0,1,100
10051,1,1,12006000,0,1,100
10051,1,1,22006000,0,1,100
10051,1,1,32006000,0,1,100
10051,1,1,42006000,0,1,100
10051,1,1,11006000,0,1,100
10051,1,1,21006000,0,1,100
10051,1,1,31006000,0,1,100
10051,1,1,41006000,0,1,100
10051,1,1,10006000,0,1,100
10051,1,1,20006000,0,1,100
10051,1,1,30006000,0,1,100
10051,1,1,40006000,0,1,100
10051,1,1,15006000,0,1,100
10051,1,1,25006000,0,1,100
10051,1,1,35006000,0,1,100
10051,1,1,45006000,0,1,100
10051,1,1,16006000,0,1,100
10051,1,1,26006000,0,1,100
10051,1,1,36006000,0,1,100
10051,1,1,46006000,0,1,100
10051,1,1,17006000,0,1,100
10051,1,1,27006000,0,1,100
10051,1,1,37006000,0,1,100
10051,1,1,47006000,0,1,100
10051,1,1,18006000,0,1,100
10051,1,1,28006000,0,1,100
10051,1,1,38006000,0,1,100
10051,1,1,48006000,0,1,100
10051,1,1,19006000,0,1,100
10051,1,1,29006000,0,1,100
10051,1,1,39006000,0,1,100
10051,1,1,49006000,0,1,100
10051,1,1,12005010,0,1,70
10051,1,1,22005010,0,1,70
10051,1,1,32005010,0,1,70
10051,1,1,42005010,0,1,70
10051,1,1,11005010,0,1,70
10051,1,1,21005010,0,1,70
10051,1,1,31005010,0,1,70
10051,1,1,41005010,0,1,70
10051,1,1,10005010,0,1,70
10051,1,1,20005010,0,1,70
10051,1,1,30005010,0,1,70
10051,1,1,40005010,0,1,70
10051,1,1,15005010,0,1,70
10051,1,1,25005010,0,1,70
10051,1,1,35005010,0,1,70
10051,1,1,45005010,0,1,70
10051,1,1,16005010,0,1,70
10051,1,1,26005010,0,1,70
10051,1,1,36005010,0,1,70
10051,1,1,46005010,0,1,70
10051,1,1,17005010,0,1,70
10051,1,1,27005010,0,1,70
10051,1,1,37005010,0,1,70
10051,1,1,47005010,0,1,70
10051,1,1,18005010,0,1,70
10051,1,1,28005010,0,1,70
10051,1,1,38005010,0,1,70
10051,1,1,48005010,0,1,70
10051,1,1,19005010,0,1,70
10051,1,1,29005010,0,1,70
10051,1,1,39005010,0,1,70
10051,1,1,49005010,0,1,70
10051,1,1,12005510,0,1,70
10051,1,1,22005510,0,1,70
10051,1,1,32005510,0,1,70
10051,1,1,42005510,0,1,70
10051,1,1,11005510,0,1,70
10051,1,1,21005510,0,1,70
10051,1,1,31005510,0,1,70
10051,1,1,41005510,0,1,70
10051,1,1,10005510,0,1,70
10051,1,1,20005510,0,1,70
10051,1,1,30005510,0,1,70
10051,1,1,40005510,0,1,70
10051,1,1,15005510,0,1,70
10051,1,1,25005510,0,1,70
10051,1,1,35005510,0,1,70
10051,1,1,45005510,0,1,70
10051,1,1,16005510,0,1,70
10051,1,1,26005510,0,1,70
10051,1,1,36005510,0,1,70
10051,1,1,46005510,0,1,70
10051,1,1,17005510,0,1,70
10051,1,1,27005510,0,1,70
10051,1,1,37005510,0,1,70
10051,1,1,47005510,0,1,70
10051,1,1,18005510,0,1,70
10051,1,1,28005510,0,1,70
10051,1,1,38005510,0,1,70
10051,1,1,48005510,0,1,70
10051,1,1,19005510,0,1,70
10051,1,1,29005510,0,1,70
10051,1,1,39005510,0,1,70
10051,1,1,49005510,0,1,70
10051,1,1,12006010,0,1,70
10051,1,1,22006010,0,1,70
10051,1,1,32006010,0,1,70
10051,1,1,42006010,0,1,70
10051,1,1,11006010,0,1,70
10051,1,1,21006010,0,1,70
10051,1,1,31006010,0,1,70
10051,1,1,41006010,0,1,70
10051,1,1,10006010,0,1,70
10051,1,1,20006010,0,1,70
10051,1,1,30006010,0,1,70
10051,1,1,40006010,0,1,70
10051,1,1,15006010,0,1,70
10051,1,1,25006010,0,1,70
10051,1,1,35006010,0,1,70
10051,1,1,45006010,0,1,70
10051,1,1,16006010,0,1,70
10051,1,1,26006010,0,1,70
10051,1,1,36006010,0,1,70
10051,1,1,46006010,0,1,70
10051,1,1,17006010,0,1,70
10051,1,1,27006010,0,1,70
10051,1,1,37006010,0,1,70
10051,1,1,47006010,0,1,70
10051,1,1,18006010,0,1,70
10051,1,1,28006010,0,1,70
10051,1,1,38006010,0,1,70
10051,1,1,48006010,0,1,70
10051,1,1,19006010,0,1,70
10051,1,1,29006010,0,1,70
10051,1,1,39006010,0,1,70
10051,1,1,49006010,0,1,70
10051,1,1,12005020,0,1,50
10051,1,1,22005020,0,1,50
10051,1,1,32005020,0,1,50
10051,1,1,42005020,0,1,50
10051,1,1,11005020,0,1,50
10051,1,1,21005020,0,1,50
10051,1,1,31005020,0,1,50
10051,1,1,41005020,0,1,50
10051,1,1,10005020,0,1,50
10051,1,1,20005020,0,1,50
10051,1,1,30005020,0,1,50
10051,1,1,40005020,0,1,50
10051,1,1,15005020,0,1,50
10051,1,1,25005020,0,1,50
10051,1,1,35005020,0,1,50
10051,1,1,45005020,0,1,50
10051,1,1,16005020,0,1,50
10051,1,1,26005020,0,1,50
10051,1,1,36005020,0,1,50
10051,1,1,46005020,0,1,50
10051,1,1,17005020,0,1,50
10051,1,1,27005020,0,1,50
10051,1,1,37005020,0,1,50
10051,1,1,47005020,0,1,50
10051,1,1,18005020,0,1,50
10051,1,1,28005020,0,1,50
10051,1,1,38005020,0,1,50
10051,1,1,48005020,0,1,50
10051,1,1,19005020,0,1,50
10051,1,1,29005020,0,1,50
10051,1,1,39005020,0,1,50
10051,1,1,49005020,0,1,50
10051,1,1,12005520,0,1,50
10051,1,1,22005520,0,1,50
10051,1,1,32005520,0,1,50
10051,1,1,42005520,0,1,50
10051,1,1,11005520,0,1,50
10051,1,1,21005520,0,1,50
10051,1,1,31005520,0,1,50
10051,1,1,41005520,0,1,50
10051,1,1,10005520,0,1,50
10051,1,1,20005520,0,1,50
10051,1,1,30005520,0,1,50
10051,1,1,40005520,0,1,50
10051,1,1,15005520,0,1,50
10051,1,1,25005520,0,1,50
10051,1,1,35005520,0,1,50
10051,1,1,45005520,0,1,50
10051,1,1,16005520,0,1,50
10051,1,1,26005520,0,1,50
10051,1,1,36005520,0,1,50
10051,1,1,46005520,0,1,50
10051,1,1,17005520,0,1,50
10051,1,1,27005520,0,1,50
10051,1,1,37005520,0,1,50
10051,1,1,47005520,0,1,50
10051,1,1,18005520,0,1,50
10051,1,1,28005520,0,1,50
10051,1,1,38005520,0,1,50
10051,1,1,48005520,0,1,50
10051,1,1,19005520,0,1,50
10051,1,1,29005520,0,1,50
10051,1,1,39005520,0,1,50
10051,1,1,49005520,0,1,50
10051,1,1,12006020,0,1,50
10051,1,1,22006020,0,1,50
10051,1,1,32006020,0,1,50
10051,1,1,42006020,0,1,50
10051,1,1,11006020,0,1,50
10051,1,1,21006020,0,1,50
10051,1,1,31006020,0,1,50
10051,1,1,41006020,0,1,50
10051,1,1,10006020,0,1,50
10051,1,1,20006020,0,1,50
10051,1,1,30006020,0,1,50
10051,1,1,40006020,0,1,50
10051,1,1,15006020,0,1,50
10051,1,1,25006020,0,1,50
10051,1,1,35006020,0,1,50
10051,1,1,45006020,0,1,50
10051,1,1,16006020,0,1,50
10051,1,1,26006020,0,1,50
10051,1,1,36006020,0,1,50
10051,1,1,46006020,0,1,50
10051,1,1,17006020,0,1,50
10051,1,1,27006020,0,1,50
10051,1,1,37006020,0,1,50
10051,1,1,47006020,0,1,50
10051,1,1,18006020,0,1,50
10051,1,1,28006020,0,1,50
10051,1,1,38006020,0,1,50
10051,1,1,48006020,0,1,50
10051,1,1,19006020,0,1,50
10051,1,1,29006020,0,1,50
10051,1,1,39006020,0,1,50
10051,1,1,49006020,0,1,50
10051,1,1,12005030,0,1,30
10051,1,1,22005030,0,1,30
10051,1,1,32005030,0,1,30
10051,1,1,42005030,0,1,30
10051,1,1,11005030,0,1,30
10051,1,1,21005030,0,1,30
10051,1,1,31005030,0,1,30
10051,1,1,41005030,0,1,30
10051,1,1,10005030,0,1,30
10051,1,1,20005030,0,1,30
10051,1,1,30005030,0,1,30
10051,1,1,40005030,0,1,30
10051,1,1,15005030,0,1,30
10051,1,1,25005030,0,1,30
10051,1,1,35005030,0,1,30
10051,1,1,45005030,0,1,30
10051,1,1,16005030,0,1,30
10051,1,1,26005030,0,1,30
10051,1,1,36005030,0,1,30
10051,1,1,46005030,0,1,30
10051,1,1,17005030,0,1,30
10051,1,1,27005030,0,1,30
10051,1,1,37005030,0,1,30
10051,1,1,47005030,0,1,30
10051,1,1,18005030,0,1,30
10051,1,1,28005030,0,1,30
10051,1,1,38005030,0,1,30
10051,1,1,48005030,0,1,30
10051,1,1,19005030,0,1,30
10051,1,1,29005030,0,1,30
10051,1,1,39005030,0,1,30
10051,1,1,49005030,0,1,30
10051,1,1,12005530,0,1,30
10051,1,1,22005530,0,1,30
10051,1,1,32005530,0,1,30
10051,1,1,42005530,0,1,30
10051,1,1,11005530,0,1,30
10051,1,1,21005530,0,1,30
10051,1,1,31005530,0,1,30
10051,1,1,41005530,0,1,30
10051,1,1,10005530,0,1,30
10051,1,1,20005530,0,1,30
10051,1,1,30005530,0,1,30
10051,1,1,40005530,0,1,30
10051,1,1,15005530,0,1,30
10051,1,1,25005530,0,1,30
10051,1,1,35005530,0,1,30
10051,1,1,45005530,0,1,30
10051,1,1,16005530,0,1,30
10051,1,1,26005530,0,1,30
10051,1,1,36005530,0,1,30
10051,1,1,46005530,0,1,30
10051,1,1,17005530,0,1,30
10051,1,1,27005530,0,1,30
10051,1,1,37005530,0,1,30
10051,1,1,47005530,0,1,30
10051,1,1,18005530,0,1,30
10051,1,1,28005530,0,1,30
10051,1,1,38005530,0,1,30
10051,1,1,48005530,0,1,30
10051,1,1,19005530,0,1,30
10051,1,1,29005530,0,1,30
10051,1,1,39005530,0,1,30
10051,1,1,49005530,0,1,30
10051,1,1,12006030,0,1,30
10051,1,1,22006030,0,1,30
10051,1,1,32006030,0,1,30
10051,1,1,42006030,0,1,30
10051,1,1,11006030,0,1,30
10051,1,1,21006030,0,1,30
10051,1,1,31006030,0,1,30
10051,1,1,41006030,0,1,30
10051,1,1,10006030,0,1,30
10051,1,1,20006030,0,1,30
10051,1,1,30006030,0,1,30
10051,1,1,40006030,0,1,30
10051,1,1,15006030,0,1,30
10051,1,1,25006030,0,1,30
10051,1,1,35006030,0,1,30
10051,1,1,45006030,0,1,30
10051,1,1,16006030,0,1,30
10051,1,1,26006030,0,1,30
10051,1,1,36006030,0,1,30
10051,1,1,46006030,0,1,30
10051,1,1,17006030,0,1,30
10051,1,1,27006030,0,1,30
10051,1,1,37006030,0,1,30
10051,1,1,47006030,0,1,30
10051,1,1,18006030,0,1,30
10051,1,1,28006030,0,1,30
10051,1,1,38006030,0,1,30
10051,1,1,48006030,0,1,30
10051,1,1,19006030,0,1,30
10051,1,1,29006030,0,1,30
10051,1,1,39006030,0,1,30
10051,1,1,49006030,0,1,30
10051,1,1,12005040,0,1,15
10051,1,1,22005040,0,1,15
10051,1,1,32005040,0,1,15
10051,1,1,42005040,0,1,15
10051,1,1,11005040,0,1,15
10051,1,1,21005040,0,1,15
10051,1,1,31005040,0,1,15
10051,1,1,41005040,0,1,15
10051,1,1,10005040,0,1,15
10051,1,1,20005040,0,1,15
10051,1,1,30005040,0,1,15
10051,1,1,40005040,0,1,15
10051,1,1,15005040,0,1,15
10051,1,1,25005040,0,1,15
10051,1,1,35005040,0,1,15
10051,1,1,45005040,0,1,15
10051,1,1,16005040,0,1,15
10051,1,1,26005040,0,1,15
10051,1,1,36005040,0,1,15
10051,1,1,46005040,0,1,15
10051,1,1,17005040,0,1,15
10051,1,1,27005040,0,1,15
10051,1,1,37005040,0,1,15
10051,1,1,47005040,0,1,15
10051,1,1,18005040,0,1,15
10051,1,1,28005040,0,1,15
10051,1,1,38005040,0,1,15
10051,1,1,48005040,0,1,15
10051,1,1,19005040,0,1,15
10051,1,1,29005040,0,1,15
10051,1,1,39005040,0,1,15
10051,1,1,49005040,0,1,15
10051,1,1,12005540,0,1,15
10051,1,1,22005540,0,1,15
10051,1,1,32005540,0,1,15
10051,1,1,42005540,0,1,15
